,question,contexts,answer,ground_truths,faithfulness,answer_relevancy,context_precision,context_recall
254,What kind of baseline model do they compare against?,"['The $\\ell $ in Eq. (DISPLAY_FORM28) serves as our loss function for model training.Experiments\tIn this section, we evaluate our AHN model on several real datasets and compare it with state-of-the-art approaches.Experiments ::: Datasets\tWe conducted experiments on 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews. Table TABREF30 summarizes the domains and statistics for these datasets. Across all datasets, we follow the existing work BIBREF3, BIBREF17 to perform preprocessing to ensure they are in a $t$-core fashion, i.e., the datasets only include users and items that have at least $t$ reviews. In our experiments, we evaluate the two cases of $t=5$ and $t=10$. For the Yelp dataset, we follow BIBREF3 to focus on restaurants in the AZ metropolitan area. For each dataset, we randomly split the user–item pairs into $80\\%$ training set, $10\\%$ validation set, and $10\\%$ testing set.'
 'Given an input ${\\bf x} \\in \\mathbb {R}^{d \\times 1}$, $g(\\cdot )$ is defined aswhere $b$ is a bias term, ${\\bf w}$ is a parameter for linear regression, $\\lbrace {\\bf z}_{i}\\rbrace _{i=1}^{d}$ are the factorized parameter for modeling the pairwise interactions between ${\\bf x}_{i}$ and ${\\bf x}_{j}$, $\\mathinner {\\langle {\\cdot , \\cdot }\\rangle }$ denotes the inner product, and the output of $g({\\bf x})$ is the predicted rating.To learn model parameters, we minimize the difference between the true ratings and the predicted ratings, as measured by the mean squared errorwhere $c$ is the total number of user–item pairs in the training data, and $y_{i}$ is the true rating of the $i$-th user–item pair. The $\\ell $ in Eq.'
 ""$\\beta _{i}^{v}$ is produced by an attentive module with gating mechanism as follows:where ${\\bf v}_{r} \\in \\mathbb {R}^{h \\times 1}$, ${\\bf W}_{r} \\in \\mathbb {R}^{h \\times d}$, and ${\\bf \\hat{W}}_{r} \\in \\mathbb {R}^{h \\times d}$ are model parameters.At the same time, a user's reviews are heterogeneous concerning a variety of items that the user has purchased, and not all reviews are relevant to the target item. Thus, similar to Eq. (DISPLAY_FORM15) and Eq. (DISPLAY_FORM16), given a user–item pair, a review-level co-attentive network is designed to select reviews from the user as guided by the reviews of the item.Specifically, an affinity matrix at the review levelis computed, where ${\\bf M}_{r} \\in \\mathbb {R}^{d_{r} \\times d_{r}}$ is a learnable parameter.""]","  Based on the given context information, the authors compare their AHN model against several state-of-the-art approaches, including a baseline model that uses only the mean rating of the items as the prediction. This baseline model is a simple and straightforward approach that does not take into account any additional information or interactions between users and items.",['Unacceptable'],0.33333333333333337,0.8704729999878477,0.0,0.0
255,Do they analyze which types of sentences/reviews are useful or not?,"[""In particular, reviews for users correspond to a diverse set of items that they have rated, resulting in notably heterogeneous textual contents with a variety of topics for different items. In contrast, each item's reviews are only about itself, and the contents are thus homogeneous in the sense that the topic is limited to a single narrow domain. For example, Fig. FIGREF1 shows several reviews from Amazon's health domain. User $u$'s historical reviews describe three items, Vitamin C, anti-inflammatory medication, and an air freshener, while all reviews for item $v$ are about itself, i.e., Vitamin D3.This profound difference necessitates distinct forms of attention to be paid on user reviews as opposed to item reviews, when deciding whether to recommend an item $v$ to a user $u$. To predict $u$'s preference of $v$, it is important to extract from $u$'s reviews those aspects that pertain most to $v$, e.g., comments on items that are similar to $v$. In contrast, from $v$'s reviews, we wish to account for the sentiment of other users with regard to relevant aspects of $v$.""
 ""To build an informative embedding for each review upon such sentences, we use a sentence-level attention network to aggregate the sentence embeddings $[{\\bf \\tilde{s}}_{1}^{v}, ..., {\\bf \\tilde{s}}_{k}^{v}]$ as follows, where the superscript $v$ is used to distinguish an item's notation from a user's notation.Here, $\\sum _{i=1}^{k}\\alpha _{i}^{v}=1$, and $\\alpha _{i}^{v}$ is the attention weight assigned to sentence ${\\bf \\tilde{s}}_{i}^{v}$. It quantifies the informativeness of sentence ${\\bf \\tilde{s}}_{i}^{v}$ with respect to $v$'s overall rating, compared to other sentences.""
 'That iswhere ${\\bf s}$ is the embedding of $s$ andwhere ${\\bf \\tilde{e}}_{0}$ is initialized by an all-zero vector ${\\bf 0}$.Suppose a review has $k$ sentences. We can then represent this review by a sequence $[{\\bf s}_{1}, ..., {\\bf s}_{k}]$, where ${\\bf s}_{i}$ is the embedding of the $i$-th sentence in the review, as inferred by Eq. (DISPLAY_FORM6). However, using Eq. (DISPLAY_FORM6), each ${\\bf s}_{i}$ only encodes its own semantic meaning, but remains oblivious of any contextual cues from its surrounding sentences in the same review.']","  Based on the given context information, it appears that the authors of the paper are analyzing the informativeness of different sentences in user reviews to determine which ones are most useful for predicting a user's preference for an item. They use a sentence-level attention network to aggregate the sentence embeddings and assign attention weights to each sentence based on its informativeness with respect to the item's overall rating. The authors do not explicitly mention analyzing the types of sentences or reviews that are useful or not, but rather focus on extracting relevant information from the reviews to make predictions.",['Unacceptable'],1.0,0.8600745920956752,0.99999999995,0.0
256,Which set of datasets do they use?,"['The $\\ell $ in Eq. (DISPLAY_FORM28) serves as our loss function for model training.Experiments\tIn this section, we evaluate our AHN model on several real datasets and compare it with state-of-the-art approaches.Experiments ::: Datasets\tWe conducted experiments on 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews. Table TABREF30 summarizes the domains and statistics for these datasets. Across all datasets, we follow the existing work BIBREF3, BIBREF17 to perform preprocessing to ensure they are in a $t$-core fashion, i.e., the datasets only include users and items that have at least $t$ reviews. In our experiments, we evaluate the two cases of $t=5$ and $t=10$. For the Yelp dataset, we follow BIBREF3 to focus on restaurants in the AZ metropolitan area. For each dataset, we randomly split the user–item pairs into $80\\%$ training set, $10\\%$ validation set, and $10\\%$ testing set.'
 ""FIGREF33, we observe that AHN generally gains more on the 10-core datasets, with absolute gains of up to $11.6\\%$ (DeepCoNN), $7.0\\%$ (D-ATT), $13.8\\%$ (MPCN), and $8.4\\%$ (HUITA). This suggests that the more reviews each user and item has, the more important it is to perform proper attention learning on relevant reviews and sentences on both the user and item sides.Experiments ::: Case Study\tWe next investigate the interpretability of AHN. Fig. FIGREF43(a) and (b) show the attention weights of AHN on the top three reviews of a pair of user and item on the Health dataset, where the item is a sleep aid medicine. In each of the user's reviews, the highlighted words indicate the item described by the review. As can be seen, the first two items “krill oil” and “pain relief patch” are more relevant to the item “sleep aid medicine” than the “laundry detergent” in the lowest-weighted review.""
 'Typically, they associate users with the respective sets of reviews they have written, while associating each item with the set of all reviews that have been written for it. To predict the rating for an unseen user–item pair, in a first step, the embeddings of that user and item are inferred from the respective sets of reviews via a neural network. Then, the two embeddings are matched to predict a numeric rating between them. For example, DeepCoNN BIBREF1 relies on convolutional neural networks to learn user (item) embeddings, and on a factorization machine BIBREF5 to predict ratings. D-ATT BIBREF3 uses dual-attention based networks to learn embeddings, and a simple dot product to predict ratings.Despite the encouraging progress, existing methods all regard the set of reviews by a user and the set of reviews for an item as the same type of documents, and invoke the same model (or even a shared model) to process them in parallel. In reality, however, the set of reviews for a user is fundamentally different from the set of reviews for an item.']","  Based on the provided context information, the set of datasets used in the experiment is:

""We conducted experiments on 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews.""

Therefore, the answer to the query ""Which set of datasets do they use?"" is:

""They use 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews.""",['Unacceptable'],0.6666666666666667,0.9688645436650517,0.9999999999,0.0
257,How is the sentence alignment quality evaluated?,"['The audio-text alignment and text-to-text sentence alignment was done with state-of-the-art alignment tools and checked to be of high quality in a manual evaluation. The audio-text alignment was generally rated very high. The text-text sentence alignment quality is comparable to widely used corpora such as that of KocabiyikogluETAL:18. A cutoff on a sentence alignment quality score allows to filter the text alignments further for speech translation, resulting in a clean corpus of $50,427$ German-English sentence pairs aligned to 110 hours of German speech. A larger version of the corpus, comprising 133 hours of German speech and high-quality alignments to German transcriptions is available for speech recognition.Acknowledgments\tThe research reported in this paper was supported in part by the German research foundation (DFG) under grant RI-2221/4-1.'
 '\\infty )$ of the hunalign confidence score (see Table TABREF56).The evaluation of the text alignment quality was conducted according to the 5-point scale used in KocabiyikogluETAL:18:Wrong alignmentPartial alignment with slightly compositional translational equivalencePartial alignment with compositional translation and additional or missing informationCorrect alignment with compositional translation and few additional or missing informationCorrect alignment and fully compositional translationThe evaluation of the audio-text alignment quality was conducted according to the following 3-point scale:Wrong alignmentPartial alignment, some words or sentences may be missingCorrect alignment, allowing non-spoken syllables at start or end.The evaluation experiment was performed by two annotators who each rated 30 items from each bin, where 10 items were the same for both annotators in order to calculate inter-annotator reliability.Corpus Evaluation ::: Evaluation Results\tTable TABREF54 shows the results of our manual evaluation. The audio-text alignment was rated as in general as high quality. The text-text alignment rating increases corresponding to increasing hunalign confidence score which shows that the latter can be safely used to find a threshold for corpus filtering.'
 ""Overall, the audio-text and text-text alignment scores are very similar to those reported by KocabiyikogluETAL:18.The inter-annotator agreement between two raters was measured by Krippendorff's $\\alpha $-reliability score BIBREF11 for ordinal ratings. The inter-annotator reliability for text-to-text alignment quality ratings scored 0.77, while for audio-text alignment quality ratings it scored 1.00.Corpus Evaluation ::: Examples\tIn the following, we present selected examples for text-text alignments for each bin. A closer inspection reveals properties and shortcomings of hunalign scores which are based on a combination of dictionary-based alignments and sentence-length information.Shorter sentence pairs are in general aligned correctly, irrespective of the score (compare examples with score $0.30$. $0.78$ and $1.57$, $2.44$ below).""]","  Based on the provided context information, the sentence alignment quality is evaluated using a 5-point scale as follows:

1. Wrong alignment
2. Partial alignment with slightly compositional translational equivalence
3. Partial alignment with compositional translation and additional or missing information
4. Correct alignment with compositional translation and few additional or missing information
5. Correct alignment and fully compositional translation

The evaluation is conducted by two annotators who each rate 30 items from each bin, and the inter-annotator agreement is measured using Krippendorff's $\alpha $-reliability score. The audio-text alignment quality is evaluated using a 3-point scale:

1. Wrong alignment
2. Partial alignment, some words or sentences may be missing
3. Correct alignment, allowing non-spoken syllables at start or end.",['Through human evaluation on a 5-point scale for text alignment and 3-point scale for audio-text'],1.0,0.7459972727446044,0.9999999999666667,1.0
258,How is the speech alignment quality evaluated?,"['The audio-text alignment and text-to-text sentence alignment was done with state-of-the-art alignment tools and checked to be of high quality in a manual evaluation. The audio-text alignment was generally rated very high. The text-text sentence alignment quality is comparable to widely used corpora such as that of KocabiyikogluETAL:18. A cutoff on a sentence alignment quality score allows to filter the text alignments further for speech translation, resulting in a clean corpus of $50,427$ German-English sentence pairs aligned to 110 hours of German speech. A larger version of the corpus, comprising 133 hours of German speech and high-quality alignments to German transcriptions is available for speech recognition.Acknowledgments\tThe research reported in this paper was supported in part by the German research foundation (DFG) under grant RI-2221/4-1.'
 '\\infty )$ of the hunalign confidence score (see Table TABREF56).The evaluation of the text alignment quality was conducted according to the 5-point scale used in KocabiyikogluETAL:18:Wrong alignmentPartial alignment with slightly compositional translational equivalencePartial alignment with compositional translation and additional or missing informationCorrect alignment with compositional translation and few additional or missing informationCorrect alignment and fully compositional translationThe evaluation of the audio-text alignment quality was conducted according to the following 3-point scale:Wrong alignmentPartial alignment, some words or sentences may be missingCorrect alignment, allowing non-spoken syllables at start or end.The evaluation experiment was performed by two annotators who each rated 30 items from each bin, where 10 items were the same for both annotators in order to calculate inter-annotator reliability.Corpus Evaluation ::: Evaluation Results\tTable TABREF54 shows the results of our manual evaluation. The audio-text alignment was rated as in general as high quality. The text-text alignment rating increases corresponding to increasing hunalign confidence score which shows that the latter can be safely used to find a threshold for corpus filtering.'
 ""Overall, the audio-text and text-text alignment scores are very similar to those reported by KocabiyikogluETAL:18.The inter-annotator agreement between two raters was measured by Krippendorff's $\\alpha $-reliability score BIBREF11 for ordinal ratings. The inter-annotator reliability for text-to-text alignment quality ratings scored 0.77, while for audio-text alignment quality ratings it scored 1.00.Corpus Evaluation ::: Examples\tIn the following, we present selected examples for text-text alignments for each bin. A closer inspection reveals properties and shortcomings of hunalign scores which are based on a combination of dictionary-based alignments and sentence-length information.Shorter sentence pairs are in general aligned correctly, irrespective of the score (compare examples with score $0.30$. $0.78$ and $1.57$, $2.44$ below).""]","  Based on the provided context information, the speech alignment quality is evaluated using a 3-point scale:

1. Wrong alignment: Some words or sentences may be missing.
2. Partial alignment: Some words or sentences are aligned correctly, but others are not.
3. Correct alignment: All words and sentences are aligned correctly, allowing non-spoken syllables at the start or end.

The evaluation is conducted by two annotators who each rate 30 items from each bin, with 10 items being the same for both annotators to calculate inter-annotator reliability. The alignment quality is also evaluated using a 5-point scale based on the hunalign confidence score, which increases corresponding to increasing alignment quality. The inter-annotator agreement for text-to-text alignment quality ratings was measured by Krippendorff's $\alpha $-reliability score and was found to be 0.77, while for audio-text alignment quality ratings it was 1.00.",['Through a 3-point scale by annotators.'],1.0,0.7490871730623362,0.9999999999666667,0.0
259,What other scenarios can the bias mitigation methods be applied to?,"['We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.']","  Based on the context information provided, the bias mitigation methods discussed in the passage can be applied to other scenarios where there is a need to reduce biases in natural language processing tasks. Some potential scenarios include:

1. Sentiment analysis: As mentioned in the passage, the bias mitigation methods can be applied to sentiment analysis tasks to reduce biases towards certain words or phrases that may have a negative impact on the accuracy of the model.
2. Named entity recognition: Similar to sentiment analysis, named entity recognition tasks can also benefit from bias mitigation methods to reduce biases towards certain entities or categories.
3. Question answering: Bias mitigation methods can be applied to question answering tasks to reduce biases in the answers provided by the model.
4. Text classification: The bias mitigation methods discussed in the passage can also be applied to text classification tasks to reduce biases towards certain topics or categories.
5. Dialogue systems: Bias mitigation methods can be applied to dialogue systems to reduce biases in the responses provided by the system, especially when dealing with sensitive topics such as gender or race.
6. Language translation: Bias mitigation methods can be applied to language",['Unacceptable'],0.16666666666666663,0.9243283854074833,0.9999999999666667,0.0
260,Are the three bias mitigation methods combined in any model?,"['We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.']","  Based on the provided context information, there is no direct mention of combining the three bias mitigation methods in a single model. However, the text does state that using all three methods together improved both generated unbiased set performance and equality differences, while having the largest decrease in original performance. This suggests that combining the methods may be effective in reducing biases, but further experimentation and exploration would be necessary to determine the best approach.",['Unacceptable'],1.0,0.9381171992935902,0.99999999995,0.04
261,Which of the three bias mitigation methods is most effective?,"['These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.'
 'We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.']","  Based on the results presented in the table TABREF16 and the discussion in the text, the most effective method for reducing gender biases in the model is applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% and 89%, while losing only 1.5% of the original performance.",['Gender Swap'],1.0,0.8263566226600926,0.99999999995,1.0
262,What model architectures are used?,"['We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.'
 'This method is inspired by the fact that model bias mainly rises from the imbalance of labels and the limited size of data samples. Training the model with a larger and less biased dataset may regularize and prevent the model from over-fitting to the small, biased dataset.Experimental Setup\tWe first measure gender biases in st and abt datasets. We explore three neural models used in previous works on abusive language classification: Convolutional Neural Network (CNN) BIBREF7 , Gated Recurrent Unit (GRU) BIBREF14 , and Bidirectional GRU with self-attention ( INLINEFORM0 -GRU) BIBREF8 , but with a simpler mechanism used in BIBREF15 . Hyperparameters are found using the validation set by finding the best performing ones in terms of original AUC scores.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.']","  Based on the given context information, the following model architectures are used in the study:

1. Convolutional Neural Network (CNN)
2. Gated Recurrent Unit (GRU)
3. Bidirectional GRU with self-attention (INLINEFORM0 -GRU)",['Unacceptable'],1.0,0.9465858830937557,0.9999999999666667,1.0
263,What pre-trained word embeddings are used?,"['These are the used hyperparameters:CNN: Convolution layers with 3 filters with the size of [3,4,5], feature map size=100, Embedding Size=300, Max-pooling, Dropout=0.5GRU: hidden dimension=512, Maximum Sequence Length=100, Embedding Size=300, Dropout=0.3 INLINEFORM0 -GRU: hidden dimension=256 (bidirectional, so 512 in total), Maximum Sequence Length=100, Attention Size=512, Embedding Size=300, Dropout=0.3We also compare different pre-trained embeddings, word2vec BIBREF10 trained on Google News corpus, FastText BIBREF16 ) trained on Wikipedia corpus, and randomly initialized embeddings (random) to analyze their effects on the biases. Experiments were run 10 times and averaged.Debiased word2vec BIBREF9 is compared with the original word2vec BIBREF10 for evaluation.'
 'For gender swapping data augmentation, we use pairs identified through crowd-sourcing by BIBREF13 .After identifying the degree of gender bias of each dataset, we select a source with less bias and a target with more bias. Vocabulary is extracted from training split of both sets. The model is first trained by the source dataset. We then remove final softmax layer and attach a new one initialized for training the target. The target is trained with a slower learning rate. Early stopping is decided by the valid set of the respective dataset.Based on this criterion and results from Section SECREF13 , we choose the abt dataset as source and st dataset as target for bias fine-tuning experiments.Results & Discussions\tTables TABREF12 and TABREF14 show the bias measurement experiment results for st and abt, respectively. As expected, pre-trained embeddings improved task performance. The score on the unbiased generated test set (Gen. ROC) also improved since word embeddings can provide prior knowledge of words.However, the equality difference scores tended to be larger when pre-trained embeddings were used, especially in the st dataset.'
 ""INLINEFORM1 Since the classifiers output probabilities, equal error rate thresholds are used for prediction decision.While the two AUC scores show the performances of the models in terms of accuracy, the equality difference scores show them in terms of fairness, which we believe is another dimension for evaluating the model's generalization ability.Debiased Word Embeddings (DE) BIBREF9 proposed an algorithm to correct word embeddings by removing gender stereotypical information. All the other experiments used pretrained word2vec to initialized the embedding layer but we substitute the pretrained word2vec with their published embeddings to verify their effectiveness in our task.Gender Swap (GS) We augment the training data by identifying male entities and swapping them with equivalent female entities and vice-versa. This simple method removes correlation between gender and classification decision and has proven to be effective for correcting gender biases in co-reference resolution task BIBREF13 .Bias fine-tuning (FT) We propose a method to use transfer learning from a less biased corpus to reduce the bias. A model is initially trained with a larger, less-biased source corpus with a same or similar task, and fine-tuned with a target corpus with a larger bias.""]","  Based on the given context information, the pre-trained word embeddings used in the experiment are:

1. Word2vec BIBREF10 trained on Google News corpus
2. FastText BIBREF16 trained on Wikipedia corpus
3. Randomly initialized embeddings (random)",['Unacceptable'],0.6666666666666667,0.9457201950880624,0.49999999995,1.0
264,What metrics are used to measure gender biases?,"['This kind of evaluation has also been performed in SemEval 2018: Task 1 Affect In Tweets BIBREF12 to measure the gender and race bias among the competing systems for sentiment/emotion analysis.Using the released code of BIBREF1 , we generated 1,152 samples (576 pairs) by filling the templates with common gender identity pairs (ex. male/female, man/woman, etc.). We created templates (Table TABREF6 ) that contained both neutral and offensive nouns and adjectives inside the vocabulary (See Table TABREF7 ) to retain balance in neutral and abusive samples.For the evaluation metric, we use 1) AUC scores on the original test set (Orig. AUC), 2) AUC scores on the unbiased generated test set (Gen. AUC), and 3) the false positive/negative equality differences proposed in BIBREF1 which aggregates the difference between the overall false positive/negative rate and gender-specific false positive/negative rate. False Positive Equality Difference (FPED) and False Negative Equality Difference (FNED) are defined as below, where INLINEFORM0 .'
 'BIBREF13 shows the effectiveness of measuring and correcting gender biases in co-reference resolution tasks. We later show how we extend a few of these works into ours.Sexist Tweets (st)\tThis dataset consists of tweets with sexist tweets collected from Twitter by searching for tweets that contain common terms pertaining to sexism such as “feminazi.” The tweets were then annotated by experts based on criteria founded in critical race theory. The original dataset also contained a relatively small number of “racist” label tweets, but we only retain “sexist” samples to focus on gender biases. BIBREF2 , BIBREF3 , the creators of the dataset, describe “sexist” and “racist” languages as specific subsets of abusive language.Abusive Tweets (abt)\tRecently, BIBREF4 has published a large scale crowdsourced abusive tweet dataset with 60K tweets. Their work incrementally and iteratively investigated methods such as boosted sampling and exploratory rounds, to effectively annotate tweets through crowdsourcing.'
 'For gender swapping data augmentation, we use pairs identified through crowd-sourcing by BIBREF13 .After identifying the degree of gender bias of each dataset, we select a source with less bias and a target with more bias. Vocabulary is extracted from training split of both sets. The model is first trained by the source dataset. We then remove final softmax layer and attach a new one initialized for training the target. The target is trained with a slower learning rate. Early stopping is decided by the valid set of the respective dataset.Based on this criterion and results from Section SECREF13 , we choose the abt dataset as source and st dataset as target for bias fine-tuning experiments.Results & Discussions\tTables TABREF12 and TABREF14 show the bias measurement experiment results for st and abt, respectively. As expected, pre-trained embeddings improved task performance. The score on the unbiased generated test set (Gen. ROC) also improved since word embeddings can provide prior knowledge of words.However, the equality difference scores tended to be larger when pre-trained embeddings were used, especially in the st dataset.']","  Based on the provided context information, the following metrics are used to measure gender biases:

1. AUC scores on the original test set (Orig. AUC)
2. AUC scores on the unbiased generated test set (Gen. AUC)
3. False Positive Equality Difference (FPED)
4. False Negative Equality Difference (FNED)

These metrics are used to evaluate the gender bias in sentiment/emotion analysis tasks, as described in the context information.",['Unacceptable'],0.25,0.9445557086991717,0.9999999999,0.0
