,question,contexts,answer,ground_truths,faithfulness,answer_relevancy,context_precision,context_recall
252,What is used as a baseline model?,"['BIBREF12 demonstrated small improvements on large datasets and bigger improvements on small datasets. BIBREF13 proposed to train a gazetteer attentive network to learn name regularities and spans of NER entities. BIBREF14 demonstrated that trained gazetteers scoring models combined with hybrid semi-Markov conditional random field (HSCRF) layer improve overall performance. The HSCRF layer predicts a set of candidate spans that are rescored using a gazetteer classifier model. The HSCRF approach differs from the common approach of including gazetteers as an embedding in the model. Unlike the work of BIBREF14, our GazSelfAttn does not require training a separate gazetteer classifier and the HSCRF layer, thus our approach works with any standard output layer such as conditional random field (CRF) BIBREF15.BIBREF16 proposed an auto-encoding loss with hand-crafted features, including gazetteers, to improve accuracy. However, they did not find that gazetteer features significantly improve accuracy.Extracting gazetteers from structure knowledge sources was investigated by BIBREF17 and BIBREF18.'
 ""The parameters are randomly initialized and trained. We apply gazetteer dropout of 0.1 which we tuned on the development set; we tried values form 0.05 to 0.6.All parameters except the ELMo embeddings are trained. We train using the Adam BIBREF26 optimizer with learning rate of 0.001 for 100 epochs. We use early stopping with patience 25 on the development set. Batch size of 64, dropout rate of 0.5 and L2 regularization of 0.1.Experiments ::: Results\tThe experimental results for NER are summarized in Table TABREF20. The top part of the table shows recently published results. BIBREF14's work is using gazetteers with HSCRF and BIBREF4's work is using the Flair language model which is much larger than ELMo. BIBREF27 is the current state-of-the-art language model that uses cloze-driven pretraining. The bottom part of the table is shows our baseline models and results with included gazetteers. We experiment with the Neural CRF model with and without ELMo embeddings.""
 'To add model flexibility, we compute $\\mathbf {H}_i$ with a position-wise feed-forward layer and GELU activation BIBREF24.Equation . Finally, we perform max pooling across the embeddings $\\mathbf {H}_i$ to obtain the final gazetteer embedding $\\mathbf {g}_i$.Approach ::: Gazetteer Dropout\tTo prevent the neural NER model from overfitting on the gazetteers, we use gazetteers dropout BIBREF25. We randomly set to zero gazetteer embeddings $\\mathbf {g}_i$, so the gazetteer vectors that are input to the LSTM become zero. We tune the gazetteer dropout hyperparameter on the validation set.Experiments ::: Setup\tDatasets. We evaluate on the English language versions of CoNLL-03 dataset BIBREF5 and the human annotated portion of the Ontonotes 5 BIBREF6 dataset. CoNLL-03 labels cover 4 entity types: person, location, organization, and miscellaneous.']","  Based on the provided context information, the baseline model used in the experiment is the Neural CRF model without ELMo embeddings.",['Unacceptable'],1.0,0.8850897680471949,0.0,0.0
253,How do they build gazetter resources from Wikipedia knowlege base?,"[""They used Wikipedia's instance of relationship as a resource for building gazetteers with classical machine learning models. Compared to Wikidata, the data extracted from Wikipedia is smaller and noisier.Similar to this paper, BIBREF19 used Wikidata as a gazetteer resource. However, they did not use entity popularity to filter ambiguous entities and their gazetteer model features use simple one-hot encoding.Approach ::: Model Architecture\tWe add GazSelfAttn embeddings to the popular Neural CRF model architecture with ELMo LM embeddings from BIBREF2. Figure FIGREF5 depicts the model, which consists of Glove word embeddings BIBREF20, Char-CNN BIBREF21, BIBREF1, ELMo embeddings, Bi-LSTM, and output CRF layer with BILOU (Beginning Inside Last Outside Unit) labels encoding BIBREF22.""
 'Note that, we concatenate the gazetteer embeddings to the Bi-LSTM input.Approach ::: Gazetteers\tIn this section, we address the issue of building a high-quality gazetteer dictionary $M$ that maps entities to types, e.g., $M$[Andy Murray] $\\rightarrow $ Person. In this work, we use Wikidata, an open source structured knowledge-base, as the source of gazetteers. Although, Wikidata and DBpedia are similar knowledge bases, we choose Wikidata because, as of 2019, it provides data on around 45 million entities compared to around 5 million in DBpedia.Wikidata is organized as entities and properties. Entities can be concrete (Boston, NATO, Michael Jordan) and abstract (City, Organization, Person). Properties describe an entity relations. For example, Boston instance_of City and Boston part_of Massachusetts; both instance_of and part_of are properties.'
 'Also, each entity is associated with sitelink count which tacks mentions of the entity on Wikimedia website and can be used as proxy for popularity.To extract gazetteers from Wikidata, we process the official dumps into tuples of entity and type based only on the left and right part of the instance_of triplet, example resulting tuples are Boston $\\rightarrow $ City and Massachusetts $\\rightarrow $ State. Each entity is associated with a set of aliases, we keep only the aliases that are less than seven tokens long. Example aliases for Boston are “Beantown” and “The Cradle of Liberty”. If there are multiple types per alias, we use the sitelink count to keep the six most popular types. The sitelink filtering is important to reduce the infrequent meanings of an entity in the gazetteer data.The Wikidata types that we obtain after processing the Wikidata dumps are fine-grained. However, certain NER tasks require coarse-grained types. For instance, CoNLL-03 task has a single Location label that consists of cities, states, countries, and other geographic location.']","  Based on the provided context information, the authors of the paper used the following approach to build gazetteer resources from the Wikipedia knowledge base:

1. They extracted data from Wikipedia using the official dumps, and processed the data into tuples of entity and type based only on the left and right part of the instance_of triplet. For example, resulting tuples were Boston $\rightarrow $ City and Massachusetts $\rightarrow $ State.
2. They kept only the aliases that are less than seven tokens long for each entity, and used the sitelink count to keep the six most popular types for each entity. This is done to reduce the infrequent meanings of an entity in the gazetteer data.
3. They used Wikidata as the source of gazetteers, as it provides data on around 45 million entities compared to around 5 million in DBpedia.
4. They fine-tuned the Neural CRF model architecture with ELMo LM embeddings from BIBREF2, and concatenated the gazetteer embeddings to the Bi-LSTM input.

In summary, they used a combination of entity and type information from Wikipedia, along with s",['Unacceptable'],0.8571428571428572,0.931425470413647,0.9999999999666667,0.0
254,What kind of baseline model do they compare against?,"['The $\\ell $ in Eq. (DISPLAY_FORM28) serves as our loss function for model training.Experiments\tIn this section, we evaluate our AHN model on several real datasets and compare it with state-of-the-art approaches.Experiments ::: Datasets\tWe conducted experiments on 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews. Table TABREF30 summarizes the domains and statistics for these datasets. Across all datasets, we follow the existing work BIBREF3, BIBREF17 to perform preprocessing to ensure they are in a $t$-core fashion, i.e., the datasets only include users and items that have at least $t$ reviews. In our experiments, we evaluate the two cases of $t=5$ and $t=10$. For the Yelp dataset, we follow BIBREF3 to focus on restaurants in the AZ metropolitan area. For each dataset, we randomly split the user–item pairs into $80\\%$ training set, $10\\%$ validation set, and $10\\%$ testing set.'
 ""$\\beta _{i}^{v}$ is produced by an attentive module with gating mechanism as follows:where ${\\bf v}_{r} \\in \\mathbb {R}^{h \\times 1}$, ${\\bf W}_{r} \\in \\mathbb {R}^{h \\times d}$, and ${\\bf \\hat{W}}_{r} \\in \\mathbb {R}^{h \\times d}$ are model parameters.At the same time, a user's reviews are heterogeneous concerning a variety of items that the user has purchased, and not all reviews are relevant to the target item. Thus, similar to Eq. (DISPLAY_FORM15) and Eq. (DISPLAY_FORM16), given a user–item pair, a review-level co-attentive network is designed to select reviews from the user as guided by the reviews of the item.Specifically, an affinity matrix at the review levelis computed, where ${\\bf M}_{r} \\in \\mathbb {R}^{d_{r} \\times d_{r}}$ is a learnable parameter.""
 'Given an input ${\\bf x} \\in \\mathbb {R}^{d \\times 1}$, $g(\\cdot )$ is defined aswhere $b$ is a bias term, ${\\bf w}$ is a parameter for linear regression, $\\lbrace {\\bf z}_{i}\\rbrace _{i=1}^{d}$ are the factorized parameter for modeling the pairwise interactions between ${\\bf x}_{i}$ and ${\\bf x}_{j}$, $\\mathinner {\\langle {\\cdot , \\cdot }\\rangle }$ denotes the inner product, and the output of $g({\\bf x})$ is the predicted rating.To learn model parameters, we minimize the difference between the true ratings and the predicted ratings, as measured by the mean squared errorwhere $c$ is the total number of user–item pairs in the training data, and $y_{i}$ is the true rating of the $i$-th user–item pair. The $\\ell $ in Eq.']","  Based on the given context information, the authors compare their AHN model against a baseline model that is commonly used in recommendation systems, which is the matrix factorization (MF) model.",['Unacceptable'],0.0,0.8535743809167204,0.0,0.0
255,Do they analyze which types of sentences/reviews are useful or not?,"[""In particular, reviews for users correspond to a diverse set of items that they have rated, resulting in notably heterogeneous textual contents with a variety of topics for different items. In contrast, each item's reviews are only about itself, and the contents are thus homogeneous in the sense that the topic is limited to a single narrow domain. For example, Fig. FIGREF1 shows several reviews from Amazon's health domain. User $u$'s historical reviews describe three items, Vitamin C, anti-inflammatory medication, and an air freshener, while all reviews for item $v$ are about itself, i.e., Vitamin D3.This profound difference necessitates distinct forms of attention to be paid on user reviews as opposed to item reviews, when deciding whether to recommend an item $v$ to a user $u$. To predict $u$'s preference of $v$, it is important to extract from $u$'s reviews those aspects that pertain most to $v$, e.g., comments on items that are similar to $v$. In contrast, from $v$'s reviews, we wish to account for the sentiment of other users with regard to relevant aspects of $v$.""
 ""To build an informative embedding for each review upon such sentences, we use a sentence-level attention network to aggregate the sentence embeddings $[{\\bf \\tilde{s}}_{1}^{v}, ..., {\\bf \\tilde{s}}_{k}^{v}]$ as follows, where the superscript $v$ is used to distinguish an item's notation from a user's notation.Here, $\\sum _{i=1}^{k}\\alpha _{i}^{v}=1$, and $\\alpha _{i}^{v}$ is the attention weight assigned to sentence ${\\bf \\tilde{s}}_{i}^{v}$. It quantifies the informativeness of sentence ${\\bf \\tilde{s}}_{i}^{v}$ with respect to $v$'s overall rating, compared to other sentences.""
 'That iswhere ${\\bf s}$ is the embedding of $s$ andwhere ${\\bf \\tilde{e}}_{0}$ is initialized by an all-zero vector ${\\bf 0}$.Suppose a review has $k$ sentences. We can then represent this review by a sequence $[{\\bf s}_{1}, ..., {\\bf s}_{k}]$, where ${\\bf s}_{i}$ is the embedding of the $i$-th sentence in the review, as inferred by Eq. (DISPLAY_FORM6). However, using Eq. (DISPLAY_FORM6), each ${\\bf s}_{i}$ only encodes its own semantic meaning, but remains oblivious of any contextual cues from its surrounding sentences in the same review.']","  Based on the given context information, it appears that the authors of the paper are analyzing the usefulness of different types of sentences and reviews in predicting user preferences for items. They use a sentence-level attention network to aggregate the sentence embeddings and extract the most informative sentences from each review. The authors do not provide any explicit information about which types of sentences or reviews are considered useful or not, but they do mention that the sentiment of other users with regard to relevant aspects of an item is important for predicting user preferences. Therefore, it can be inferred that the authors are focusing on identifying the most informative and relevant sentences in each review, rather than categorizing certain types of sentences or reviews as useful or not.",['Unacceptable'],1.0,0.8764610230852478,0.99999999995,0.0
256,Which set of datasets do they use?,"['The $\\ell $ in Eq. (DISPLAY_FORM28) serves as our loss function for model training.Experiments\tIn this section, we evaluate our AHN model on several real datasets and compare it with state-of-the-art approaches.Experiments ::: Datasets\tWe conducted experiments on 10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews. Table TABREF30 summarizes the domains and statistics for these datasets. Across all datasets, we follow the existing work BIBREF3, BIBREF17 to perform preprocessing to ensure they are in a $t$-core fashion, i.e., the datasets only include users and items that have at least $t$ reviews. In our experiments, we evaluate the two cases of $t=5$ and $t=10$. For the Yelp dataset, we follow BIBREF3 to focus on restaurants in the AZ metropolitan area. For each dataset, we randomly split the user–item pairs into $80\\%$ training set, $10\\%$ validation set, and $10\\%$ testing set.'
 'Typically, they associate users with the respective sets of reviews they have written, while associating each item with the set of all reviews that have been written for it. To predict the rating for an unseen user–item pair, in a first step, the embeddings of that user and item are inferred from the respective sets of reviews via a neural network. Then, the two embeddings are matched to predict a numeric rating between them. For example, DeepCoNN BIBREF1 relies on convolutional neural networks to learn user (item) embeddings, and on a factorization machine BIBREF5 to predict ratings. D-ATT BIBREF3 uses dual-attention based networks to learn embeddings, and a simple dot product to predict ratings.Despite the encouraging progress, existing methods all regard the set of reviews by a user and the set of reviews for an item as the same type of documents, and invoke the same model (or even a shared model) to process them in parallel. In reality, however, the set of reviews for a user is fundamentally different from the set of reviews for an item.'
 ""FIGREF33, we observe that AHN generally gains more on the 10-core datasets, with absolute gains of up to $11.6\\%$ (DeepCoNN), $7.0\\%$ (D-ATT), $13.8\\%$ (MPCN), and $8.4\\%$ (HUITA). This suggests that the more reviews each user and item has, the more important it is to perform proper attention learning on relevant reviews and sentences on both the user and item sides.Experiments ::: Case Study\tWe next investigate the interpretability of AHN. Fig. FIGREF43(a) and (b) show the attention weights of AHN on the top three reviews of a pair of user and item on the Health dataset, where the item is a sleep aid medicine. In each of the user's reviews, the highlighted words indicate the item described by the review. As can be seen, the first two items “krill oil” and “pain relief patch” are more relevant to the item “sleep aid medicine” than the “laundry detergent” in the lowest-weighted review.""]","  Based on the provided context information, the set of datasets used in the experiments is:

""10 different datasets, including 9 Amazon product review datasets for 9 different domains, and the large-scale Yelp challenge dataset on restaurant reviews.""",['Unacceptable'],1.0,0.9056210036458386,0.9999999999,0.0
257,How is the sentence alignment quality evaluated?,"['The audio-text alignment and text-to-text sentence alignment was done with state-of-the-art alignment tools and checked to be of high quality in a manual evaluation. The audio-text alignment was generally rated very high. The text-text sentence alignment quality is comparable to widely used corpora such as that of KocabiyikogluETAL:18. A cutoff on a sentence alignment quality score allows to filter the text alignments further for speech translation, resulting in a clean corpus of $50,427$ German-English sentence pairs aligned to 110 hours of German speech. A larger version of the corpus, comprising 133 hours of German speech and high-quality alignments to German transcriptions is available for speech recognition.Acknowledgments\tThe research reported in this paper was supported in part by the German research foundation (DFG) under grant RI-2221/4-1.'
 ""Overall, the audio-text and text-text alignment scores are very similar to those reported by KocabiyikogluETAL:18.The inter-annotator agreement between two raters was measured by Krippendorff's $\\alpha $-reliability score BIBREF11 for ordinal ratings. The inter-annotator reliability for text-to-text alignment quality ratings scored 0.77, while for audio-text alignment quality ratings it scored 1.00.Corpus Evaluation ::: Examples\tIn the following, we present selected examples for text-text alignments for each bin. A closer inspection reveals properties and shortcomings of hunalign scores which are based on a combination of dictionary-based alignments and sentence-length information.Shorter sentence pairs are in general aligned correctly, irrespective of the score (compare examples with score $0.30$. $0.78$ and $1.57$, $2.44$ below).""
 '\\infty )$ of the hunalign confidence score (see Table TABREF56).The evaluation of the text alignment quality was conducted according to the 5-point scale used in KocabiyikogluETAL:18:Wrong alignmentPartial alignment with slightly compositional translational equivalencePartial alignment with compositional translation and additional or missing informationCorrect alignment with compositional translation and few additional or missing informationCorrect alignment and fully compositional translationThe evaluation of the audio-text alignment quality was conducted according to the following 3-point scale:Wrong alignmentPartial alignment, some words or sentences may be missingCorrect alignment, allowing non-spoken syllables at start or end.The evaluation experiment was performed by two annotators who each rated 30 items from each bin, where 10 items were the same for both annotators in order to calculate inter-annotator reliability.Corpus Evaluation ::: Evaluation Results\tTable TABREF54 shows the results of our manual evaluation. The audio-text alignment was rated as in general as high quality. The text-text alignment rating increases corresponding to increasing hunalign confidence score which shows that the latter can be safely used to find a threshold for corpus filtering.']","  Based on the provided context information, the sentence alignment quality is evaluated using a 5-point scale as follows:

1. Wrong alignment
2. Partial alignment with slightly compositional translational equivalence
3. Partial alignment with compositional translation and additional or missing information
4. Correct alignment with compositional translation and few additional or missing information
5. Correct alignment and fully compositional translation

The evaluation is conducted by two annotators who each rate 30 items from each bin, where 10 items are the same for both annotators to calculate inter-annotator reliability. The audio-text alignment quality is also evaluated using a 3-point scale: Wrong alignment, Partial alignment with some words or sentences missing, and Correct alignment allowing non-spoken syllables at the start or end.",['Through human evaluation on a 5-point scale for text alignment and 3-point scale for audio-text'],1.0,0.7407678698647663,0.9999999999666667,1.0
258,How is the speech alignment quality evaluated?,"['The audio-text alignment and text-to-text sentence alignment was done with state-of-the-art alignment tools and checked to be of high quality in a manual evaluation. The audio-text alignment was generally rated very high. The text-text sentence alignment quality is comparable to widely used corpora such as that of KocabiyikogluETAL:18. A cutoff on a sentence alignment quality score allows to filter the text alignments further for speech translation, resulting in a clean corpus of $50,427$ German-English sentence pairs aligned to 110 hours of German speech. A larger version of the corpus, comprising 133 hours of German speech and high-quality alignments to German transcriptions is available for speech recognition.Acknowledgments\tThe research reported in this paper was supported in part by the German research foundation (DFG) under grant RI-2221/4-1.'
 ""Overall, the audio-text and text-text alignment scores are very similar to those reported by KocabiyikogluETAL:18.The inter-annotator agreement between two raters was measured by Krippendorff's $\\alpha $-reliability score BIBREF11 for ordinal ratings. The inter-annotator reliability for text-to-text alignment quality ratings scored 0.77, while for audio-text alignment quality ratings it scored 1.00.Corpus Evaluation ::: Examples\tIn the following, we present selected examples for text-text alignments for each bin. A closer inspection reveals properties and shortcomings of hunalign scores which are based on a combination of dictionary-based alignments and sentence-length information.Shorter sentence pairs are in general aligned correctly, irrespective of the score (compare examples with score $0.30$. $0.78$ and $1.57$, $2.44$ below).""
 '\\infty )$ of the hunalign confidence score (see Table TABREF56).The evaluation of the text alignment quality was conducted according to the 5-point scale used in KocabiyikogluETAL:18:Wrong alignmentPartial alignment with slightly compositional translational equivalencePartial alignment with compositional translation and additional or missing informationCorrect alignment with compositional translation and few additional or missing informationCorrect alignment and fully compositional translationThe evaluation of the audio-text alignment quality was conducted according to the following 3-point scale:Wrong alignmentPartial alignment, some words or sentences may be missingCorrect alignment, allowing non-spoken syllables at start or end.The evaluation experiment was performed by two annotators who each rated 30 items from each bin, where 10 items were the same for both annotators in order to calculate inter-annotator reliability.Corpus Evaluation ::: Evaluation Results\tTable TABREF54 shows the results of our manual evaluation. The audio-text alignment was rated as in general as high quality. The text-text alignment rating increases corresponding to increasing hunalign confidence score which shows that the latter can be safely used to find a threshold for corpus filtering.']","  Based on the provided context information, the speech alignment quality is evaluated using a combination of manual evaluation and automated tools. The audio-text alignment was done with state-of-the-art alignment tools and was rated as high quality in a manual evaluation. The text-text alignment quality was evaluated using a 5-point scale, where 10 items were rated by two annotators to calculate inter-annotator reliability. The results show that the alignment quality increases corresponding to increasing hunalign confidence score, which can be used as a threshold for corpus filtering.",['Through a 3-point scale by annotators.'],0.8,0.9615140064859585,0.9999999999666667,0.0
259,What other scenarios can the bias mitigation methods be applied to?,"['We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.']","  Based on the context information provided, the bias mitigation methods discussed in the passage can be applied to other scenarios where there is a need to reduce biases in machine learning models. Some potential scenarios include:

1. Facial recognition systems: Like language models, facial recognition systems can also be biased towards certain groups of people, such as those with lighter or darker skin tones. Applying bias mitigation methods to these systems could help improve their accuracy and fairness.
2. Healthcare diagnosis: Medical diagnosis models can also be biased towards certain patient groups, leading to inaccurate or unfair diagnoses. Bias mitigation methods could be applied to these models to improve their accuracy and fairness.
3. Hiring and employment: AI systems used in hiring and employment processes can also be biased towards certain groups of people, such as those with certain educational backgrounds or demographics. Bias mitigation methods could be applied to these systems to improve fairness and reduce discrimination.
4. Credit scoring: Credit scoring models can be biased towards certain groups of people, leading to inaccurate or unfair credit scores.",['Unacceptable'],0.4,0.9471777116371434,0.9999999999666667,0.0
260,Are the three bias mitigation methods combined in any model?,"['We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.']","  Based on the provided context information, there is no direct mention of combining the three bias mitigation methods in any specific model. However, the authors do discuss applying both debiased word embeddings and gender swap to a GRU model, which suggests that combining these methods is a possible approach for reducing gender biases in NLP systems. Additionally, the authors mention exploring adversarial training as a potential future direction for further mitigating biases.",['Unacceptable'],0.75,0.882000895409725,0.5833333333041666,0.0
261,Which of the three bias mitigation methods is most effective?,"['We believe that a meaningful extension of our work can be developing bias mitigation methods that maintain (or even increase) the classification performance and reduce the bias at the same time. Some previous works BIBREF17 , BIBREF18 employ adversarial training methods to make the classifiers unbiased toward certain variables. However, those works do not deal with natural language where features like gender and race are latent variables inside the language. Although those approaches are not directly comparable to our methods, it would be interesting to explore adversarial training to tackle this problem in the future.Although our work is preliminary, we hope that our work can further develop the discussion of evaluating NLP systems in different directions, not merely focusing on performance metrics like accuracy or AUC. The idea of improving models by measuring and correcting gender bias is still unfamiliar but we argue that they can be crucial in building systems that are not only ethical but also practical.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.']","  Based on the information provided in the context, the most effective bias mitigation method is applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.",['Gender Swap'],1.0,0.871075395084162,0.5833333333041666,0.0
262,What model architectures are used?,"['This method is inspired by the fact that model bias mainly rises from the imbalance of labels and the limited size of data samples. Training the model with a larger and less biased dataset may regularize and prevent the model from over-fitting to the small, biased dataset.Experimental Setup\tWe first measure gender biases in st and abt datasets. We explore three neural models used in previous works on abusive language classification: Convolutional Neural Network (CNN) BIBREF7 , Gated Recurrent Unit (GRU) BIBREF14 , and Bidirectional GRU with self-attention ( INLINEFORM0 -GRU) BIBREF8 , but with a simpler mechanism used in BIBREF15 . Hyperparameters are found using the validation set by finding the best performing ones in terms of original AUC scores.'
 'These models show effectiveness in catching not only the discriminative features for classification, but also the “unintended” ones causing the model biases.Reducing Gender Biases\tWe experiment and discuss various methods to reduce gender biases identified in Section SECREF13 .Results & Discussion\tTable TABREF16 shows the results of experiments using the three methods proposed. The first rows are the baselines without any method applied. We can see from the second rows of each section that debiased word embeddings alone do not effectively correct the bias of the whole system that well, while gender swapping significantly reduced both the equality difference scores. Meanwhile, fine-tuning bias with a larger, less biased source dataset helped to decrease the equality difference scores and greatly improve the AUC scores from the generated unbiased test set. The latter improvement shows that the model significantly reduced errors on the unbiased set in general.To our surprise, the most effective method was applying both debiased embedding and gender swap to GRU, which reduced the equality differences by 98% & 89% while losing only 1.5% of the original performance.'
 'We assume that this may be related to the influence of “attending” model architectures on biases as discussed in Section SECREF13 . On the other hand, using the three methods together improved both generated unbiased set performance and equality differences, but had the largest decrease in the original performance.All methods involved some performance loss when gender biases were reduced. Especially, fine-tuning had the largest decrease in original test set performance. This could be attributed to the difference in the source and target tasks (abusive & sexist). However, the decrease was marginal (less than 4%), while the drop in bias was significant. We assume the performance loss happens because mitigation methods modify the data or the model in a way that sometimes deters the models from discriminating important “unbiased” features.Conclusion & Future Work\tWe discussed model biases, especially toward gender identity terms, in abusive language detection. We found out that pre-trained word embeddings, model architecture, and different datasets all can have influence. Also, we found our proposed methods can reduce gender biases up to 90-98%, improving the robustness of the models.As shown in Section SECREF13 , some classification performance drop happens when mitigation methods.']","  Based on the given context information, the following model architectures are used in the experiment:

1. Convolutional Neural Network (CNN)
2. Gated Recurrent Unit (GRU)
3. Bidirectional GRU with self-attention (INLINEFORM0 -GRU)",['Unacceptable'],1.0,0.9384073555019209,0.9999999999666667,0.0
